Order Date,Product ID,Product Name,Category,Sales,Quantity,Discount,Segment,Region
2024-01-28,P-0056,Whiteboard 4x3,Technology,1744.68,28,0.25,Corporate,West
2024-01-29,P-0056,Whiteboard 4x3,Technology,2617.02,42,0.25,Home Office,North
2024-01-30,P-0056,Whiteboard 4x3,Technology,2990.88,36,0.0,Consumer,West
2024-02-01,P-0056,Whiteboard 4x3,Technology,2824.72,34,0.0,Corporate,North
2024-02-02,P-0056,Whiteboard 4x3,Technology,2554.71,41,0.25,Home Office,South
2024-02-03,P-0056,Whiteboard 4x3,Technology,2330.39,33,0.15,Corporate,East
2024-02-04,P-0056,Whiteboard 4x3,Technology,3987.84,48,0.0,Corporate,East
2024-02-06,P-0056,Whiteboard 4x3,Technology,2459.17,37,0.2,Consumer,East
2024-02-07,P-0056,Whiteboard 4x3,Technology,2990.88,36,0.0,Home Office,West
2024-02-08,P-0056,Whiteboard 4x3,Technology,3289.97,44,0.1,Consumer,West
2024-02-09,P-0056,Whiteboard 4x3,Technology,2492.4,40,0.25,Corporate,Central
2024-02-10,P-0056,Whiteboard 4x3,Technology,3389.66,48,0.15,Consumer,West
2024-02-11,P-0056,Whiteboard 4x3,Technology,2575.48,31,0.0,Consumer,Central
2024-02-12,P-0056,Whiteboard 4x3,Technology,2326.24,35,0.2,Consumer,Central
2024-02-13,P-0056,Whiteboard 4x3,Technology,3323.2,40,0.0,Consumer,South
2024-02-15,P-0056,Whiteboard 4x3,Technology,2367.78,38,0.25,Home Office,Central
2024-02-16,P-0056,Whiteboard 4x3,Technology,3572.44,43,0.0,Consumer,East
2024-02-18,P-0056,Whiteboard 4x3,Technology,2754.1,39,0.15,Consumer,Central
2024-02-19,P-0056,Whiteboard 4x3,Technology,2168.39,29,0.1,Corporate,West
2024-02-20,P-0056,Whiteboard 4x3,Technology,3393.82,43,0.05,Home Office,South
2024-02-22,P-0056,Whiteboard 4x3,Technology,3439.51,46,0.1,Home Office,South
2024-02-23,P-0056,Whiteboard 4x3,Technology,3057.34,46,0.2,Corporate,West
2024-02-24,P-0056,Whiteboard 4x3,Technology,3489.36,42,0.0,Consumer,East
2024-02-25,P-0056,Whiteboard 4x3,Technology,3489.36,42,0.0,Consumer,West
2024-02-26,P-0056,Whiteboard 4x3,Technology,2367.78,38,0.25,Corporate,Central
2024-02-27,P-0056,Whiteboard 4x3,Technology,2243.16,36,0.25,Consumer,North
2024-02-28,P-0056,Whiteboard 4x3,Technology,3489.36,42,0.0,Consumer,West
2024-02-29,P-0056,Whiteboard 4x3,Technology,2841.34,36,0.05,Consumer,West
2024-03-01,P-0056,Whiteboard 4x3,Technology,3821.68,46,0.0,Corporate,Central
2024-03-02,P-0056,Whiteboard 4x3,Technology,2575.48,31,0.0,Consumer,East
2024-03-03,P-0056,Whiteboard 4x3,Technology,2741.64,33,0.0,Consumer,North
2024-03-04,P-0056,Whiteboard 4x3,Technology,3738.6,45,0.0,Corporate,South
2024-03-05,P-0056,Whiteboard 4x3,Technology,2446.71,31,0.05,Home Office,North
2024-03-06,P-0056,Whiteboard 4x3,Technology,3572.44,43,0.0,Corporate,West
2024-03-07,P-0056,Whiteboard 4x3,Technology,2907.8,35,0.0,Consumer,South
2024-03-08,P-0056,Whiteboard 4x3,Technology,2990.88,36,0.0,Home Office,North
2024-03-09,P-0056,Whiteboard 4x3,Technology,2803.95,45,0.25,Corporate,Central
2024-03-11,P-0056,Whiteboard 4x3,Technology,3073.96,37,0.0,Corporate,South
2024-03-12,P-0056,Whiteboard 4x3,Technology,2575.48,31,0.0,Consumer,North
2024-03-13,P-0056,Whiteboard 4x3,Technology,3364.74,45,0.1,Corporate,East
2024-03-14,P-0056,Whiteboard 4x3,Technology,4901.72,59,0.0,Corporate,West
2024-03-15,P-0056,Whiteboard 4x3,Technology,4486.32,54,0.0,Consumer,East
2024-03-16,P-0056,Whiteboard 4x3,Technology,3572.44,43,0.0,Corporate,West
2024-03-18,P-0056,Whiteboard 4x3,Technology,3364.74,45,0.1,Consumer,East
2024-03-20,P-0056,Whiteboard 4x3,Technology,3987.84,48,0.0,Consumer,North
2024-03-23,P-0056,Whiteboard 4x3,Technology,3073.96,37,0.0,Consumer,North
2024-03-24,P-0056,Whiteboard 4x3,Technology,4070.92,49,0.0,Corporate,South
2024-03-25,P-0056,Whiteboard 4x3,Technology,3904.76,47,0.0,Home Office,South
2024-03-26,P-0056,Whiteboard 4x3,Technology,2741.64,44,0.25,Consumer,North
2024-03-27,P-0056,Whiteboard 4x3,Technology,3738.6,45,0.0,Corporate,Central
2024-03-30,P-0056,Whiteboard 4x3,Technology,3073.96,37,0.0,Corporate,West
2024-03-31,P-0056,Whiteboard 4x3,Technology,3406.28,41,0.0,Home Office,South
2024-04-01,P-0056,Whiteboard 4x3,Technology,3987.84,48,0.0,Consumer,North
2024-04-02,P-0056,Whiteboard 4x3,Technology,3073.96,37,0.0,Corporate,North
2024-04-03,P-0056,Whiteboard 4x3,Technology,3489.36,42,0.0,Home Office,Central
2024-04-05,P-0056,Whiteboard 4x3,Technology,1993.92,32,0.25,Corporate,West
2024-04-06,P-0056,Whiteboard 4x3,Technology,2575.48,31,0.0,Corporate,North
2024-04-07,P-0056,Whiteboard 4x3,Technology,2824.72,34,0.0,Home Office,North
2024-04-08,P-0056,Whiteboard 4x3,Technology,3073.96,37,0.0,Corporate,South
2024-04-09,P-0056,Whiteboard 4x3,Technology,2658.56,32,0.0,Consumer,South
2024-04-10,P-0056,Whiteboard 4x3,Technology,1869.3,30,0.25,Corporate,North
2024-04-11,P-0056,Whiteboard 4x3,Technology,3073.96,37,0.0,Corporate,East
2024-04-12,P-0056,Whiteboard 4x3,Technology,2409.32,29,0.0,Home Office,Central
2024-04-14,P-0056,Whiteboard 4x3,Technology,3323.2,40,0.0,Consumer,West
2024-04-16,P-0056,Whiteboard 4x3,Technology,2907.8,35,0.0,Home Office,Central
2024-04-18,P-0056,Whiteboard 4x3,Technology,2430.09,39,0.25,Home Office,West
2024-04-19,P-0056,Whiteboard 4x3,Technology,2920.26,37,0.05,Consumer,North
2024-04-20,P-0056,Whiteboard 4x3,Technology,3489.36,42,0.0,Consumer,Central
2024-04-22,P-0056,Whiteboard 4x3,Technology,2907.8,35,0.0,Home Office,East
2024-04-24,P-0056,Whiteboard 4x3,Technology,2791.49,42,0.2,Home Office,West
2024-04-27,P-0056,Whiteboard 4x3,Technology,3738.6,45,0.0,Home Office,South
2024-05-01,P-0056,Whiteboard 4x3,Technology,2542.25,36,0.15,Consumer,West
2024-05-02,P-0056,Whiteboard 4x3,Technology,2305.47,37,0.25,Consumer,Central
2024-05-03,P-0056,Whiteboard 4x3,Technology,2126.85,32,0.2,Corporate,East
2024-05-04,P-0056,Whiteboard 4x3,Technology,2409.32,29,0.0,Consumer,East
2024-05-05,P-0056,Whiteboard 4x3,Technology,2824.72,34,0.0,Consumer,West
2024-05-07,P-0056,Whiteboard 4x3,Technology,3323.2,40,0.0,Corporate,South
2024-05-08,P-0056,Whiteboard 4x3,Technology,2658.56,40,0.2,Consumer,North
2024-05-09,P-0056,Whiteboard 4x3,Technology,3157.04,38,0.0,Home Office,Central
2024-05-10,P-0056,Whiteboard 4x3,Technology,3572.44,43,0.0,Consumer,North
2024-05-12,P-0056,Whiteboard 4x3,Technology,2542.25,36,0.15,Consumer,West
2024-05-14,P-0056,Whiteboard 4x3,Technology,3323.2,40,0.0,Consumer,South
2024-05-15,P-0056,Whiteboard 4x3,Technology,2056.23,33,0.25,Corporate,Central
2024-05-17,P-0056,Whiteboard 4x3,Technology,1499.59,19,0.05,Corporate,West
2024-05-18,P-0056,Whiteboard 4x3,Technology,2126.85,32,0.2,Home Office,East
2024-05-19,P-0056,Whiteboard 4x3,Technology,2766.56,37,0.1,Consumer,East
2024-05-20,P-0056,Whiteboard 4x3,Technology,2392.7,36,0.2,Home Office,Central
2024-05-21,P-0056,Whiteboard 4x3,Technology,2658.56,40,0.2,Consumer,East
2024-05-22,P-0056,Whiteboard 4x3,Technology,2575.48,31,0.0,Corporate,East
2024-05-23,P-0056,Whiteboard 4x3,Technology,2471.63,35,0.15,Consumer,West
2024-05-24,P-0056,Whiteboard 4x3,Technology,1993.92,30,0.2,Corporate,North
2024-05-26,P-0056,Whiteboard 4x3,Technology,2741.64,33,0.0,Home Office,South
2024-05-27,P-0056,Whiteboard 4x3,Technology,2617.02,35,0.1,Home Office,Central
2024-05-28,P-0056,Whiteboard 4x3,Technology,2160.08,26,0.0,Corporate,Central
2024-05-30,P-0056,Whiteboard 4x3,Technology,3157.04,38,0.0,Corporate,East
2024-05-31,P-0056,Whiteboard 4x3,Technology,3157.04,38,0.0,Consumer,West
2024-06-01,P-0056,Whiteboard 4x3,Technology,2409.32,29,0.0,Home Office,East
2024-06-03,P-0056,Whiteboard 4x3,Technology,2907.8,35,0.0,Consumer,North
2024-06-05,P-0056,Whiteboard 4x3,Technology,2367.78,38,0.25,Consumer,Central
2024-06-06,P-0056,Whiteboard 4x3,Technology,1553.6,22,0.15,Consumer,East
2024-06-07,P-0056,Whiteboard 4x3,Technology,1728.06,26,0.2,Home Office,North
2024-06-08,P-0056,Whiteboard 4x3,Technology,2492.4,30,0.0,Corporate,South
2024-06-09,P-0056,Whiteboard 4x3,Technology,2126.85,32,0.2,Consumer,East
2024-06-10,P-0056,Whiteboard 4x3,Technology,1977.3,28,0.15,Home Office,East
2024-06-11,P-0056,Whiteboard 4x3,Technology,2542.25,34,0.1,Home Office,East
2024-06-12,P-0056,Whiteboard 4x3,Technology,2326.24,28,0.0,Corporate,South
2024-06-13,P-0056,Whiteboard 4x3,Technology,2762.41,35,0.05,Corporate,Central
2024-06-14,P-0056,Whiteboard 4x3,Technology,2990.88,36,0.0,Corporate,West
2024-06-15,P-0056,Whiteboard 4x3,Technology,2841.34,38,0.1,Home Office,Central
2024-06-16,P-0056,Whiteboard 4x3,Technology,1499.59,19,0.05,Corporate,West
2024-06-17,P-0056,Whiteboard 4x3,Technology,1973.15,25,0.05,Home Office,East
2024-06-19,P-0056,Whiteboard 4x3,Technology,2056.23,33,0.25,Corporate,West
2024-06-20,P-0056,Whiteboard 4x3,Technology,2243.16,30,0.1,Home Office,West
2024-06-21,P-0056,Whiteboard 4x3,Technology,2047.92,29,0.15,Home Office,West
2024-06-24,P-0056,Whiteboard 4x3,Technology,1271.12,18,0.15,Home Office,South
2024-06-25,P-0056,Whiteboard 4x3,Technology,1806.99,29,0.25,Corporate,West
2024-06-26,P-0056,Whiteboard 4x3,Technology,2658.56,32,0.0,Home Office,East
2024-06-28,P-0056,Whiteboard 4x3,Technology,2160.08,26,0.0,Consumer,Central
2024-06-29,P-0056,Whiteboard 4x3,Technology,2658.56,32,0.0,Home Office,North
2023-07-01,P-0057,Corkboard Set,Furniture,262.98,1,0.2,Consumer,West
2023-07-02,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Home Office,Central
2023-07-06,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Consumer,East
2023-07-09,P-0057,Corkboard Set,Furniture,295.85,1,0.1,Home Office,Central
2023-07-10,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Corporate,West
2023-07-11,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Consumer,South
2023-07-12,P-0057,Corkboard Set,Furniture,246.54,1,0.25,Corporate,South
2023-07-13,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Home Office,Central
2023-07-14,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Corporate,South
2023-07-15,P-0057,Corkboard Set,Furniture,279.41,1,0.15,Home Office,South
2023-07-16,P-0057,Corkboard Set,Furniture,312.28,1,0.05,Corporate,Central
2023-07-18,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Corporate,West
2023-07-20,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Consumer,West
2023-07-21,P-0057,Corkboard Set,Furniture,279.41,1,0.15,Corporate,North
2023-07-23,P-0057,Corkboard Set,Furniture,279.41,1,0.15,Corporate,East
2023-07-24,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Home Office,South
2023-07-25,P-0057,Corkboard Set,Furniture,295.85,1,0.1,Consumer,North
2023-07-26,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Consumer,South
2023-07-27,P-0057,Corkboard Set,Furniture,262.98,1,0.2,Home Office,East
2023-07-28,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Home Office,West
2023-07-30,P-0057,Corkboard Set,Furniture,246.54,1,0.25,Home Office,North
2023-07-31,P-0057,Corkboard Set,Furniture,246.54,1,0.25,Home Office,East
2023-08-01,P-0057,Corkboard Set,Furniture,295.85,1,0.1,Consumer,South
2023-08-02,P-0057,Corkboard Set,Furniture,279.41,1,0.15,Home Office,Central
2023-08-04,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Home Office,East
2023-08-06,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Consumer,Central
2023-08-08,P-0057,Corkboard Set,Furniture,246.54,1,0.25,Home Office,North
2023-08-09,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Corporate,Central
2023-08-11,P-0057,Corkboard Set,Furniture,312.28,1,0.05,Corporate,West
2023-08-12,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Home Office,South
2023-08-13,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Corporate,East
2023-08-14,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Corporate,North
2023-08-17,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Home Office,East
2023-08-18,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Home Office,South
2023-08-19,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Corporate,West
2023-08-20,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Home Office,North
2023-08-22,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Consumer,East
2023-08-24,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Corporate,North
2023-08-25,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Corporate,East
2023-08-26,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Consumer,Central
2023-08-28,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Consumer,Central
2023-08-30,P-0057,Corkboard Set,Furniture,262.98,1,0.2,Corporate,South
2023-08-31,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Corporate,North
2023-09-05,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Corporate,West
2023-09-06,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Home Office,North
2023-09-07,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Corporate,North
2023-09-08,P-0057,Corkboard Set,Furniture,262.98,1,0.2,Corporate,North
2023-09-11,P-0057,Corkboard Set,Furniture,246.54,1,0.25,Home Office,South
2023-09-12,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Consumer,Central
2023-09-13,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Corporate,North
2023-09-14,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Home Office,North
2023-09-15,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Corporate,Central
2023-09-17,P-0057,Corkboard Set,Furniture,279.41,1,0.15,Home Office,West
2023-09-19,P-0057,Corkboard Set,Furniture,312.28,1,0.05,Corporate,North
2023-09-20,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Corporate,Central
2023-09-21,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Consumer,East
2023-09-22,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Corporate,West
2023-09-23,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Consumer,Central
2023-09-25,P-0057,Corkboard Set,Furniture,279.41,1,0.15,Corporate,North
2023-09-26,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Corporate,West
2023-09-27,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Home Office,Central
2023-09-28,P-0057,Corkboard Set,Furniture,312.28,1,0.05,Corporate,East
2023-09-29,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Home Office,North
2023-10-01,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Home Office,North
2023-10-03,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Consumer,South
2023-10-05,P-0057,Corkboard Set,Furniture,279.41,1,0.15,Home Office,Central
2023-10-06,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Home Office,South
2023-10-08,P-0057,Corkboard Set,Furniture,279.41,1,0.15,Corporate,East
2023-10-09,P-0057,Corkboard Set,Furniture,279.41,1,0.15,Corporate,Central
2023-10-11,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Corporate,South
2023-10-13,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Corporate,West
2023-10-15,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Home Office,Central
2023-10-16,P-0057,Corkboard Set,Furniture,262.98,1,0.2,Consumer,South
2023-10-18,P-0057,Corkboard Set,Furniture,262.98,1,0.2,Consumer,West
2023-10-19,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Corporate,North
2023-10-20,P-0057,Corkboard Set,Furniture,279.41,1,0.15,Consumer,North
2023-10-21,P-0057,Corkboard Set,Furniture,262.98,1,0.2,Consumer,West
2023-10-22,P-0057,Corkboard Set,Furniture,295.85,1,0.1,Consumer,South
2023-10-23,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Corporate,East
2023-10-24,P-0057,Corkboard Set,Furniture,295.85,1,0.1,Home Office,Central
2023-10-27,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Home Office,Central
2023-10-28,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Home Office,West
2023-10-29,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Corporate,East
2023-10-31,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Corporate,East
2023-11-02,P-0057,Corkboard Set,Furniture,295.85,1,0.1,Home Office,West
2023-11-05,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Home Office,Central
2023-11-07,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Consumer,Central
2023-11-08,P-0057,Corkboard Set,Furniture,295.85,1,0.1,Home Office,East
2023-11-11,P-0057,Corkboard Set,Furniture,295.85,1,0.1,Consumer,East
2023-11-12,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Corporate,Central
2023-11-13,P-0057,Corkboard Set,Furniture,312.28,1,0.05,Corporate,South
2023-11-14,P-0057,Corkboard Set,Furniture,262.98,1,0.2,Corporate,North
2023-11-15,P-0057,Corkboard Set,Furniture,262.98,1,0.2,Corporate,West
2023-11-16,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Consumer,Central
2023-11-17,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Corporate,East
2023-11-18,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Home Office,East
2023-11-21,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Consumer,Central
2023-11-23,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Home Office,North
2023-11-25,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Home Office,South
2023-11-26,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Consumer,North
2023-11-27,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Corporate,North
2023-11-28,P-0057,Corkboard Set,Furniture,295.85,1,0.1,Consumer,Central
2023-11-29,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Home Office,West
2023-11-30,P-0057,Corkboard Set,Furniture,279.41,1,0.15,Corporate,East
2023-12-01,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Home Office,Central
2023-12-02,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Consumer,Central
2023-12-03,P-0057,Corkboard Set,Furniture,295.85,1,0.1,Consumer,South
2023-12-04,P-0057,Corkboard Set,Furniture,279.41,1,0.15,Consumer,North
2023-12-05,P-0057,Corkboard Set,Furniture,262.98,1,0.2,Home Office,East
2023-12-06,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Home Office,East
2023-12-09,P-0057,Corkboard Set,Furniture,246.54,1,0.25,Corporate,Central
2023-12-10,P-0057,Corkboard Set,Furniture,246.54,1,0.25,Consumer,West
2023-12-11,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Consumer,North
2023-12-12,P-0057,Corkboard Set,Furniture,295.85,1,0.1,Consumer,West
2023-12-13,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Home Office,North
2023-12-15,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Consumer,North
2023-12-17,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Corporate,Central
2023-12-18,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Home Office,East
2023-12-20,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Consumer,Central
2023-12-21,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Corporate,Central
2023-12-22,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Corporate,North
2023-12-26,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Home Office,Central
2023-12-27,P-0057,Corkboard Set,Furniture,262.98,1,0.2,Home Office,South
2023-12-30,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Home Office,Central
2024-01-01,P-0057,Corkboard Set,Furniture,262.98,1,0.2,Consumer,East
2024-01-02,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Consumer,East
2024-01-03,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Consumer,South
2024-01-04,P-0057,Corkboard Set,Furniture,246.54,1,0.25,Home Office,North
2024-01-05,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Consumer,West
2024-01-06,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Home Office,South
2024-01-08,P-0057,Corkboard Set,Furniture,246.54,1,0.25,Home Office,Central
2024-01-10,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Corporate,West
2024-01-11,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Home Office,East
2024-01-12,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Corporate,West
2024-01-13,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Corporate,South
2024-01-16,P-0057,Corkboard Set,Furniture,591.7,2,0.1,Consumer,South
2024-01-17,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Home Office,North
2024-01-19,P-0057,Corkboard Set,Furniture,624.57,2,0.05,Consumer,North
2024-01-20,P-0057,Corkboard Set,Furniture,657.44,2,0.0,Home Office,West
2024-01-21,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Corporate,East
2024-01-22,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Corporate,East
2024-01-23,P-0057,Corkboard Set,Furniture,657.44,2,0.0,Consumer,Central
2024-01-24,P-0057,Corkboard Set,Furniture,525.95,2,0.2,Home Office,Central
2024-01-25,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Consumer,North
2024-01-28,P-0057,Corkboard Set,Furniture,262.98,1,0.2,Home Office,Central
2024-01-30,P-0057,Corkboard Set,Furniture,657.44,2,0.0,Home Office,Central
2024-01-31,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Consumer,South
2024-02-03,P-0057,Corkboard Set,Furniture,657.44,2,0.0,Corporate,West
2024-02-06,P-0057,Corkboard Set,Furniture,657.44,2,0.0,Consumer,South
2024-02-08,P-0057,Corkboard Set,Furniture,591.7,2,0.1,Home Office,East
2024-02-11,P-0057,Corkboard Set,Furniture,657.44,2,0.0,Corporate,East
2024-02-12,P-0057,Corkboard Set,Furniture,262.98,1,0.2,Home Office,West
2024-02-13,P-0057,Corkboard Set,Furniture,558.82,2,0.15,Corporate,East
2024-02-15,P-0057,Corkboard Set,Furniture,493.08,2,0.25,Home Office,Central
2024-02-16,P-0057,Corkboard Set,Furniture,657.44,2,0.0,Consumer,East
2024-02-17,P-0057,Corkboard Set,Furniture,624.57,2,0.05,Corporate,North
2024-02-18,P-0057,Corkboard Set,Furniture,558.82,2,0.15,Consumer,East
2024-02-20,P-0057,Corkboard Set,Furniture,657.44,2,0.0,Home Office,South
2024-02-21,P-0057,Corkboard Set,Furniture,657.44,2,0.0,Consumer,West
2024-02-22,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Corporate,South
2024-02-26,P-0057,Corkboard Set,Furniture,657.44,2,0.0,Corporate,West
2024-02-27,P-0057,Corkboard Set,Furniture,493.08,2,0.25,Home Office,South
2024-02-28,P-0057,Corkboard Set,Furniture,493.08,2,0.25,Corporate,Central
2024-02-29,P-0057,Corkboard Set,Furniture,591.7,2,0.1,Consumer,West
2024-03-01,P-0057,Corkboard Set,Furniture,312.28,1,0.05,Consumer,North
2024-03-02,P-0057,Corkboard Set,Furniture,525.95,2,0.2,Corporate,East
2024-03-04,P-0057,Corkboard Set,Furniture,657.44,2,0.0,Consumer,North
2024-03-05,P-0057,Corkboard Set,Furniture,525.95,2,0.2,Home Office,North
2024-03-06,P-0057,Corkboard Set,Furniture,657.44,2,0.0,Home Office,West
2024-03-07,P-0057,Corkboard Set,Furniture,591.7,2,0.1,Consumer,West
2024-03-08,P-0057,Corkboard Set,Furniture,558.82,2,0.15,Home Office,East
2024-03-11,P-0057,Corkboard Set,Furniture,657.44,2,0.0,Home Office,Central
2024-03-12,P-0057,Corkboard Set,Furniture,657.44,2,0.0,Home Office,Central
2024-03-13,P-0057,Corkboard Set,Furniture,657.44,2,0.0,Consumer,Central
2024-03-17,P-0057,Corkboard Set,Furniture,558.82,2,0.15,Home Office,West
2024-03-18,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Consumer,North
2024-03-19,P-0057,Corkboard Set,Furniture,624.57,2,0.05,Home Office,South
2024-03-21,P-0057,Corkboard Set,Furniture,525.95,2,0.2,Consumer,West
2024-03-25,P-0057,Corkboard Set,Furniture,657.44,2,0.0,Corporate,Central
2024-03-29,P-0057,Corkboard Set,Furniture,525.95,2,0.2,Home Office,North
2024-03-30,P-0057,Corkboard Set,Furniture,493.08,2,0.25,Consumer,Central
2024-03-31,P-0057,Corkboard Set,Furniture,657.44,2,0.0,Home Office,North
2024-04-01,P-0057,Corkboard Set,Furniture,657.44,2,0.0,Corporate,East
2024-04-02,P-0057,Corkboard Set,Furniture,657.44,2,0.0,Corporate,Central
2024-04-03,P-0057,Corkboard Set,Furniture,493.08,2,0.25,Consumer,North
2024-04-05,P-0057,Corkboard Set,Furniture,936.85,3,0.05,Corporate,North
2024-04-07,P-0057,Corkboard Set,Furniture,591.7,2,0.1,Consumer,Central
2024-04-08,P-0057,Corkboard Set,Furniture,312.28,1,0.05,Home Office,West
2024-04-10,P-0057,Corkboard Set,Furniture,328.72,1,0.0,Consumer,North
2024-04-11,P-0057,Corkboard Set,Furniture,558.82,2,0.15,Corporate,Central
2024-04-13,P-0057,Corkboard Set,Furniture,657.44,2,0.0,Consumer,Central
2024-04-14,P-0057,Corkboard Set,Furniture,558.82,2,0.15,Consumer,South
2024-04-15,P-0057,Corkboard Set,Furniture,624.57,2,0.05,Consumer,North
2024-04-16,P-0057,Corkboard Set,Furniture,591.7,2,0.1,Consumer,Central
2024-04-17,P-0057,Corkboard Set,Furniture,525.95,2,0.2,Corporate,Central
2024-04-18,P-0057,Corkboard Set,Furniture,591.7,2,0.1,Consumer,Central
2024-04-19,P-0057,Corkboard Set,Furniture,657.44,2,0.0,Corporate,West
2024-04-22,P-0057,Corkboard Set,Furniture,525.95,2,0.2,Home Office,Central
2024-04-23,P-0057,Corkboard Set,Furniture,657.44,2,0.0,Home Office,Central
2024-04-24,P-0057,Corkboard Set,Furniture,525.95,2,0.2,Home Office,Central
2024-04-25,P-0057,Corkboard Set,Furniture,558.82,2,0.15,Home Office,West
2024-04-26,P-0057,Corkboard Set,Furniture,591.7,2,0.1,Consumer,North
2024-04-27,P-0057,Corkboard Set,Furniture,624.57,2,0.05,Home Office,West
